High,High_x,HighMedium,HighMedium_x,Medium,Medium_x,MediumLow,MediumLow_x,Low,Low_x
,,,,,,20053,2004-12-08,77418,2004-03-02
,,,,,,23026,2004-03-24,89525,2004-01-05
,,,,,,15069,2004-12-07,79973,2004-12-07
,,,,,,70332,2004-08-13,75912,2004-05-17
,,,,,,23819,2004-05-24,27828,2004-12-10
,,,,,,78263,2004-08-06,80055,2004-04-20
,,,,,,34032,2004-07-06,40061,2004-07-26
,,,,,,72726,2004-08-12,10107,2004-07-07
,,,,,,10401,2004-11-30,88587,2004-05-17
,,,,,,18411,2004-07-26,80913,2004-07-06
,,,,,,52919,2004-07-26,26403,2004-07-01
,,,,,,19502,2004-08-06,78034,2004-01-30
,,,,,,36397,2004-03-24,82598,2004-10-19
,,,,,,49656,2004-08-13,12060,2004-09-08
,,,,,,64936,2004-05-20,85269,2004-03-25
,,,,,,71686,2004-08-12,25232,2004-02-05
,,,,,,10137,2004-01-13,23318,2004-11-02
,,,,,,68304,2004-08-13,14656,2004-01-12
,,,,,,80599,2004-04-30,24360,2004-06-01
,,,,,,79237,2004-11-30,86979,2004-11-02
,,,,,,34833,2004-12-02,75825,2004-10-22
,,,,,,21776,2004-08-24,85753,2004-02-04
,,,,,,76841,2004-10-19,75333,2004-01-02
,,,,,,48274,2004-12-10,75577,2004-01-02
,,,,,,45495,2004-07-30,12067,2004-11-01
,,,,,,62770,2004-03-23,35051,2004-01-08
,,,,,,25081,2004-05-21,15579,2004-01-02
,,,,,,14541,2004-10-19,53613,2004-11-02
,,,,,,52708,2004-02-27,60871,2004-11-19
,,,,,,64995,2004-08-13,24221,2004-12-07
,,,,,,23114,2004-03-23,46886,2004-04-01
,,,,,,76557,2004-03-23,14702,2004-02-04
,,,,,,76240,2004-10-22,51369,2004-12-10
,,,,,,23931,2004-08-17,25778,2004-11-30
,,,,,,23712,2004-09-08,22293,2004-11-03
,,,,,,86102,2004-04-30,12062,2004-12-06
,,,,,,29102,2004-03-24,10137,2004-09-27
,,,,,,26518,2004-01-28,23819,2004-12-07
,,,,,,70092,2004-03-23,79212,2004-11-02
,,,,,,79212,2004-02-24,78877,2004-03-26
,,,,,,42906,2004-02-27,32707,2004-11-02
,,,,,,86868,2004-05-20,90537,2004-12-27
,,,,,,68144,2004-05-10,84032,2004-10-22
,,,,,,73139,2004-07-23,76624,2004-01-06
,,,,,,51706,2004-03-22,51377,2004-01-13
,,,,,,49015,2004-07-09,11896,2004-05-10
,,,,,,14277,2004-08-17,85522,2004-11-05
,,,,,,56232,2004-10-13,76201,2004-12-07
,,,,,,79718,2004-05-10,22779,2004-09-03
,,,,,,13688,2004-07-29,85963,2004-06-09
,,,,,,83583,2004-05-13,61241,2004-10-22
,,,,,,81540,2004-10-19,52337,2004-10-22
,,,,,,64565,2004-05-26,76656,2004-02-09
,,,,,,28484,2004-02-24,10299,2004-01-30
,,,,,,88845,2004-08-12,86756,2004-02-12
,,,,,,59176,2004-03-11,83693,2004-11-02
,,,,,,13821,2004-03-22,79879,2004-09-23
,,,,,,90537,2004-02-27,10147,2004-02-04
,,,,,,89195,2004-03-24,90609,2004-11-03
,,,,,,87137,2004-10-19,78139,2004-05-10
,,,,,,54181,2004-03-10,37161,2004-03-24
,,,,,,39490,2004-12-21,58990,2004-12-17
,,,,,,32707,2004-08-26,87432,2004-12-07
,,,,,,84032,2004-05-10,77274,2004-11-01
,,,,,,47941,2004-03-23,82618,2004-01-06
,,,,,,11404,2004-01-23,79094,2004-05-10
,,,,,,85269,2004-10-25,10324,2004-06-03
,,,,,,86756,2004-12-27,24985,2004-06-14
,,,,,,86176,2004-03-16,86580,2004-11-02
,,,,,,79973,2004-10-28,10104,2004-12-20
,,,,,,27991,2004-04-21,10078,2004-11-02
,,,,,,22947,2004-02-24,30681,2004-02-02
,,,,,,61743,2004-03-24,85348,2004-09-08
,,,,,,25232,2004-10-21,76565,2004-06-01
,,,,,,77546,2004-03-24,13688,2004-11-02
,,,,,,15720,2004-04-29,25582,2004-06-01
,,,,,,13901,2004-10-27,24459,2004-12-07
,,,,,,52038,2004-08-19,53065,2004-12-09
,,,,,,86136,2004-08-06,84788,2004-11-19
,,,,,,75034,2004-05-19,10942,2004-02-02
,,,,,,21371,2004-04-30,48274,2004-07-16
,,,,,,24360,2004-04-30,45495,2004-10-14
,,,,,,16678,2004-04-29,82686,2004-10-19
,,,,,,84020,2004-05-14,78083,2004-04-08
,,,,,,71175,2004-07-26,11754,2004-11-01
,,,,,,38682,2004-02-04,24272,2004-12-07
,,,,,,60097,2004-08-17,86021,2004-02-03
,,,,,,81126,2004-07-27,34833,2004-12-20
,,,,,,12060,2004-03-24,39490,2004-03-25
,,,,,,46578,2004-03-11,34746,2004-09-03
,,,,,,27043,2004-05-17,14323,2004-05-17
,,,,,,17005,2004-07-23,87055,2004-01-02
,,,,,,76149,2004-07-26,76638,2004-04-14
,,,,,,78083,2004-01-29,52695,2004-02-02
,,,,,,39538,2004-05-21,53479,2004-05-10
,,,,,,64186,2004-07-28,12052,2004-12-08
,,,,,,15202,2004-12-07,85032,2004-10-12
,,,,,,91380,2004-05-18,57665,2004-11-08
,,,,,,66157,2004-04-30,44601,2004-02-04
,,,,,,70536,2004-12-08,23887,2004-11-29
,,,,,,44601,2004-10-25,91380,2004-04-14
,,,,,,86946,2004-10-25,48506,2004-02-05
,,,,,,60943,2004-08-30,20482,2004-10-01
,,,,,,17144,2004-03-22,24766,2004-09-01
,,,,,,85913,2004-06-16,76282,2004-04-01
,,,,,,12062,2004-08-13,64390,2004-06-01
,,,,,,48653,2004-03-11,78916,2004-02-05
,,,,,,65883,2004-03-24,23026,2004-07-01
,,,,,,84373,2004-12-15,40416,2004-02-02
,,,,,,23660,2004-03-15,65787,2004-09-01
,,,,,,82686,2004-10-28,39087,2004-02-06
,,,,,,75489,2004-07-23,89813,2004-12-07
,,,,,,10107,2004-08-12,25320,2004-06-01
,,,,,,78034,2004-07-26,27959,2004-08-02
,,,,,,89813,2004-02-23,60097,2004-12-13
,,,,,,83332,2004-05-10,85058,2004-09-01
,,,,,,66093,2004-04-30,80711,2004-04-29
,,,,,,85926,2004-07-23,56573,2004-01-05
,,,,,,22517,2004-08-12,77129,2004-08-12
,,,,,,10225,2004-07-23,11404,2004-10-25
,,,,,,59408,2004-08-06,23473,2004-06-09
,,,,,,16432,2004-05-12,75573,2004-06-01
,,,,,,75857,2004-01-30,66114,2004-08-06
,,,,,,84342,2004-08-06,62834,2004-11-01
,,,,,,89525,2004-10-22,86591,2004-11-01
,,,,,,76076,2004-01-28,23931,2004-11-02
,,,,,,14323,2004-05-19,23712,2004-09-29
,,,,,,85073,2004-08-13,68144,2004-12-20
,,,,,,80266,2004-10-20,21186,2004-02-24
,,,,,,87432,2004-05-21,11674,2004-11-02
,,,,,,52230,2004-02-23,81774,2004-10-20
,,,,,,25419,2004-12-08,47896,2004-12-17
,,,,,,12067,2004-08-25,49373,2004-04-01
,,,,,,61241,2004-02-05,77668,2004-04-13
,,,,,,76171,2004-12-02,26382,2004-01-02
,,,,,,27713,2004-04-21,17478,2004-09-08
,,,,,,30681,2004-11-02,14593,2004-09-08
,,,,,,15579,2004-07-28,70500,2004-09-23
,,,,,,27430,2004-03-11,24643,2004-12-07
,,,,,,59328,2004-11-04,18092,2004-06-29
,,,,,,76201,2004-01-29,81126,2004-09-07
,,,,,,84001,2004-02-24,21207,2004-02-04
,,,,,,12490,2004-01-30,69796,2004-04-08
,,,,,,45241,2004-03-23,20415,2004-11-02
,,,,,,14008,2004-05-17,77157,2004-10-13
,,,,,,14702,2004-04-28,40272,2004-12-02
,,,,,,42200,2004-05-18,48960,2004-04-16
,,,,,,87447,2004-03-24,15720,2004-02-04
,,,,,,15472,2004-05-10,84373,2004-06-03
,,,,,,57817,2004-09-01,15077,2004-12-07
,,,,,,22111,2004-04-30,52708,2004-06-03
,,,,,,89179,2004-07-26,81138,2004-12-08
,,,,,,60506,2004-05-25,86305,2004-11-03
,,,,,,50906,2004-03-22,16424,2004-06-04
,,,,,,83596,2004-07-26,59184,2004-11-02
,,,,,,77481,2004-07-27,61743,2004-02-05
,,,,,,84788,2004-03-24,83601,2004-10-14
,,,,,,26112,2004-03-24,50032,2004-12-08
,,,,,,51369,2004-05-11,23536,2004-01-02
,,,,,,38156,2004-05-11,69032,2004-12-20
,,,,,,76712,2004-08-17,21573,2004-02-18
,,,,,,73940,2004-09-24,23229,2004-09-01
,,,,,,80711,2004-02-25,77284,2004-08-06
,,,,,,40125,2004-10-25,55976,2004-11-10
,,,,,,83981,2004-12-15,90162,2004-09-30
,,,,,,11970,2004-05-17,43449,2004-10-13
,,,,,,88587,2004-06-21,83421,2004-06-25
,,,,,,84381,2004-01-30,71175,2004-11-03
,,,,,,45671,2004-04-30,57568,2004-01-15
,,,,,,12140,2004-03-23,62770,2004-07-02
,,,,,,79108,2004-04-29,76644,2004-09-23
,,,,,,25785,2004-03-22,84129,2004-02-06
,,,,,,75100,2004-07-30,75789,2004-06-03
,,,,,,79094,2004-07-26,43772,2004-03-11
,,,,,,86314,2004-08-09,24205,2004-05-17
,,,,,,27828,2004-12-20,20626,2004-09-01
,,,,,,25953,2004-08-09,22517,2004-02-03
,,,,,,27983,2004-02-24,36469,2004-06-01
,,,,,,24046,2004-12-27,42534,2004-10-14
,,,,,,25582,2004-07-26,25785,2004-04-20
,,,,,,37584,2004-04-30,60442,2004-10-19
,,,,,,75186,2004-07-29,71686,2004-10-18
,,,,,,89014,2004-01-09,42906,2004-12-17
,,,,,,77668,2004-08-13,22509,2004-12-27
,,,,,,81055,2004-03-22,25081,2004-12-07
,,,,,,42534,2004-08-13,35554,2004-07-26
,,,,,,23536,2004-09-28,21776,2004-12-20
,,,,,,83693,2004-08-06,21178,2004-07-01
,,,,,,23309,2004-10-28,38703,2004-10-13
,,,,,,62092,2004-03-24,12490,2004-06-21
,,,,,,82643,2004-05-20,23990,2004-03-02
,,,,,,46877,2004-05-19,24010,2004-11-23
,,,,,,77730,2004-04-15,28222,2004-05-20
,,,,,,12503,2004-10-25,80080,2004-11-01
,,,,,,78916,2004-10-20,20053,2004-10-20
,,,,,,77659,2004-08-13,11762,2004-04-01
,,,,,,84129,2004-10-19,87447,2004-08-02
,,,,,,77274,2004-03-24,22840,2004-10-14
,,,,,,50227,2004-07-26,11081,2004-11-01
,,,,,,24010,2004-11-30,77605,2004-10-12
,,,,,,86021,2004-07-30,18729,2004-11-10
,,,,,,71563,2004-04-29,13119,2004-06-01
,,,,,,27959,2004-01-13,21792,2004-04-08
,,,,,,25778,2004-10-22,88668,2004-06-04
,,,,,,38703,2004-05-17,27713,2004-11-01
,,,,,,11754,2004-02-24,16600,2004-03-22
,,,,,,11607,2004-04-30,52978,2004-09-01
,,,,,,76757,2004-07-30,18411,2004-09-23
,,,,,,84519,2004-03-22,86136,2004-05-20
,,,,,,78975,2004-02-23,64936,2004-01-02
,,,,,,69796,2004-01-29,64186,2004-06-03
,,,,,,83435,2004-06-24,26112,2004-02-04
,,,,,,13119,2004-05-20,50906,2004-11-02
,,,,,,75510,2004-07-16,88319,2004-09-27
,,,,,,11976,2004-11-17,76887,2004-11-02
,,,,,,35044,2004-08-16,27430,2004-01-13
,,,,,,24328,2004-05-18,11607,2004-09-01
,,,,,,42796,2004-10-28,86946,2004-11-30
,,,,,,40272,2004-02-24,11308,2004-12-07
,,,,,,61621,2004-07-26,58683,2004-11-22
,,,,,,85522,2004-03-16,85926,2004-11-03
,,,,,,76887,2004-05-21,21936,2004-08-10
,,,,,,49373,2004-07-28,45671,2004-10-07
,,,,,,12650,2004-03-15,52038,2004-05-10
,,,,,,17830,2004-06-29,72726,2004-06-03
,,,,,,69550,2004-12-16,13901,2004-01-28
,,,,,,78139,2004-07-26,70519,2004-12-07
,,,,,,86591,2004-08-13,75186,2004-06-15
,,,,,,46703,2004-08-12,16678,2004-04-14
,,,,,,82651,2004-08-13,76804,2004-04-27
,,,,,,76804,2004-02-24,23077,2004-12-07
,,,,,,30382,2004-05-12,58246,2004-06-03
,,,,,,44951,2004-12-08,83862,2004-10-01
,,,,,,62148,2004-05-20,43123,2004-10-08
,,,,,,44644,2004-07-20,59379,2004-12-07
,,,,,,24942,2004-08-12,75857,2004-11-02
,,,,,,27887,2004-04-30,22592,2004-05-03
,,,,,,22752,2004-10-20,87292,2004-03-02
,,,,,,77605,2004-03-24,73940,2004-02-27
,,,,,,90609,2004-09-15,45356,2004-11-02
,,,,,,80913,2004-08-06,76149,2004-08-09
,,,,,,76565,2004-03-24,23114,2004-06-03
,,,,,,76624,2004-01-30,47466,2004-12-08
,,,,,,54827,2004-10-19,77730,2004-06-03
,,,,,,10324,2004-03-22,32379,2004-03-02
,,,,,,58683,2004-05-26,14008,2004-01-28
,,,,,,46886,2004-07-30,16432,2004-06-25
,,,,,,80055,2004-07-26,57904,2004-06-01
,,,,,,10104,2004-03-15,63060,2004-09-15
,,,,,,81061,2004-04-30,18163,2004-01-13
,,,,,,53613,2004-12-08,76076,2004-02-05
,,,,,,23318,2004-11-22,42200,2004-01-06
,,,,,,47466,2004-08-09,65330,2004-06-14
,,,,,,88319,2004-12-10,84381,2004-07-07
,,,,,,21979,2004-08-12,66157,2004-12-07
,,,,,,76226,2004-05-17,12650,2004-01-02
,,,,,,21178,2004-07-26,13856,2004-02-27
,,,,,,28222,2004-05-17,10401,2004-04-21
,,,,,,52337,2004-12-13,17750,2004-02-05
,,,,,,18542,2004-05-17,18016,2004-11-01
,,,,,,15667,2004-07-26,23579,2004-06-01
,,,,,,34746,2004-08-12,10696,2004-06-03
,,,,,,51043,2004-02-02,17830,2004-06-14
,,,,,,65787,2004-10-22,71563,2004-11-01
,,,,,,48725,2004-04-19,19350,2004-11-03
,,,,,,89070,2004-11-10,10145,2004-12-07
,,,,,,19393,2004-05-17,64653,2004-02-04
,,,,,,75789,2004-08-09,56274,2004-06-24
,,,,,,20482,2004-06-21,70536,2004-11-02
,,,,,,21936,2004-03-16,11970,2004-11-02
,,,,,,18092,2004-05-17,43553,2004-08-13
,,,,,,48506,2004-04-21,12570,2004-11-15
,,,,,,77546,2004-07-16,81285,2004-09-03
,,,,,,89757,2004-08-06,86102,2004-02-04
,,,,,,57665,2004-03-26,26825,2004-01-13
,,,,,,80100,2004-10-19,11703,2004-08-09
,,,,,,15472,2004-08-12,22103,2004-02-05
,,,,,,18403,2004-09-30,12431,2004-12-03
,,,,,,21792,2004-09-27,51706,2004-05-03
,,,,,,42083,2004-08-12,64995,2004-01-02
,,,,,,77661,2004-08-06,52090,2004-02-09
,,,,,,84373,2004-05-20,41443,2004-11-19
,,,,,,64565,2004-08-11,10225,2004-10-07
,,,,,,36397,2004-02-27,46674,2004-01-02
,,,,,,69796,2004-08-12,46877,2004-05-07
,,,,,,24803,2004-05-10,25953,2004-06-03
,,,,,,11674,2004-07-29,56232,2004-09-01
,,,,,,14593,2004-12-08,54827,2004-11-02
,,,,,,75333,2004-04-28,46578,2004-07-15
,,,,,,61735,2004-04-29,76841,2004-04-13
,,,,,,83583,2004-03-26,15472,2004-03-15
,,,,,,81055,2004-03-24,12503,2004-02-09
,,,,,,89179,2004-09-28,56223,2004-06-01
,,,,,,61621,2004-10-19,13821,2004-12-02
,,,,,,81138,2004-04-29,10516,2004-10-14
,,,,,,77730,2004-04-30,35044,2004-09-29
,,,,,,52708,2004-07-26,15667,2004-11-23
,,,,,,34032,2004-04-20,48267,2004-12-07
,,,,,,88668,2004-10-14,42083,2004-03-05
,,,,,,54148,2004-04-14,75828,2004-04-20
,,,,,,70092,2004-03-22,82643,2004-12-07
,,,,,,81061,2004-10-28,59328,2004-04-20
,,,,,,18163,2004-04-29,79718,2004-02-24
,,,,,,11081,2004-10-19,82642,2004-11-02
,,,,,,84381,2004-10-19,59459,2004-09-30
,,,,,,76076,2004-07-28,17144,2004-01-06
,,,,,,59248,2004-04-28,11955,2004-02-26
,,,,,,82643,2004-08-26,88313,2004-11-02
,,,,,,34817,2004-03-16,43350,2004-06-01
,,,,,,10137,2004-07-16,76226,2004-12-07
,,,,,,50227,2004-07-15,77659,2004-12-07
,,,,,,49154,2004-04-30,10890,2004-02-05
,,,,,,76565,2004-11-30,84020,2004-08-02
,,,,,,61241,2004-07-28,82651,2004-08-06
,,,,,,60628,2004-05-27,61621,2004-08-09
,,,,,,51377,2004-12-27,66093,2004-08-06
,,,,,,49429,2004-02-25,27043,2004-01-13
,,,,,,21979,2004-07-27,83981,2004-05-03
,,,,,,36468,2004-08-12,60206,2004-01-02
,,,,,,82686,2004-05-10,60986,2004-04-20
,,,,,,76712,2004-10-11,24046,2004-03-26
,,,,,,23819,2004-10-25,59440,2004-06-14
,,,,,,40061,2004-08-06,84001,2004-09-03
,,,,,,88853,2004-04-15,80100,2004-06-01
,,,,,,60506,2004-09-21,29946,2004-05-10
,,,,,,83332,2004-12-17,77063,2004-09-24
,,,,,,12140,2004-01-29,70033,2004-06-14
,,,,,,77157,2004-03-11,75100,2004-02-05
,,,,,,25419,2004-08-13,12140,2004-01-02
,,,,,,75510,2004-05-12,59248,2004-01-28
,,,,,,56573,2004-03-11,76712,2004-06-14
,,,,,,88313,2004-06-30,22947,2004-02-05
,,,,,,27430,2004-05-10,19561,2004-03-24
,,,,,,72726,2004-03-15,27991,2004-01-02
,,,,,,79094,2004-03-24,25419,2004-06-01
,,,,,,12079,2004-12-10,75257,2004-11-02
,,,,,,84342,2004-06-14,47941,2004-05-24
,,,,,,78975,2004-04-26,67467,2004-10-04
,,,,,,10516,2004-07-26,83596,2004-11-11
,,,,,,83435,2004-06-14,12079,2004-01-02
,,,,,,12431,2004-02-27,26518,2004-06-03
,,,,,,25582,2004-08-13,22752,2004-05-24
,,,,,,39538,2004-03-30,24803,2004-04-01
,,,,,,76887,2004-07-28,81061,2004-09-01
,,,,,,38156,2004-02-26,51043,2004-11-03
,,,,,,12570,2004-07-26,18403,2004-07-01
,,,,,,23887,2004-02-10,50876,2004-04-01
,,,,,,87842,2004-08-09,54181,2004-11-30
,,,,,,87292,2004-04-30,66800,2004-10-14
,,,,,,38578,2004-07-26,86176,2004-10-14
,,,,,,13688,2004-12-27,36397,2004-10-01
,,,,,,18092,2004-01-29,21371,2004-02-03
,,,,,,53613,2004-12-08,22111,2004-10-13
,,,,,,62834,2004-01-30,75646,2004-10-08
,,,,,,19350,2004-02-04,59408,2004-05-12
,,,,,,18542,2004-03-24,52919,2004-05-10
,,,,,,20204,2004-02-23,77606,2004-12-02
,,,,,,76282,2004-07-29,24109,2004-02-05
,,,,,,70519,2004-01-29,49656,2004-01-02
,,,,,,43772,2004-09-28,19502,2004-04-01
,,,,,,44951,2004-02-27,76171,2004-02-27
,,,,,,23026,2004-10-28,49905,2004-11-02
,,,,,,75828,2004-05-21,81540,2004-12-01
,,,,,,24360,2004-03-24,59010,2004-06-03
,,,,,,41355,2004-05-10,25487,2004-01-02
,,,,,,39490,2004-03-11,65875,2004-10-15
,,,,,,92655,2004-05-21,10137,2004-02-03
,,,,,,24985,2004-03-11,17478,2004-06-09
,,,,,,86756,2004-06-18,85348,2004-09-01
,,,,,,83596,2004-08-31,37161,2004-10-13
,,,,,,48485,2004-11-09,57817,2004-06-01
,,,,,,86021,2004-01-29,76090,2004-12-02
,,,,,,75592,2004-06-21,13688,2004-04-01
,,,,,,82651,2004-08-26,27043,2004-02-04
,,,,,,88845,2004-12-02,10401,2004-10-20
,,,,,,11404,2004-04-30,73940,2004-01-06
,,,,,,62308,2004-06-29,22517,2004-06-04
,,,,,,47941,2004-04-15,49154,2004-09-17
,,,,,,40539,2004-07-14,87137,2004-09-08
,,,,,,51596,2004-08-13,11404,2004-11-01
,,,,,,64186,2004-08-06,27959,2004-11-10
,,,,,,15720,2004-07-26,70578,2004-09-29
,,,,,,77668,2004-04-29,27991,2004-09-01
,,,,,,83601,2004-10-25,41355,2004-11-02
,,,,,,20220,2004-10-25,48725,2004-04-30
,,,,,,64390,2004-07-26,85058,2004-08-11
,,,,,,27887,2004-10-15,76712,2004-03-18
,,,,,,23114,2004-07-23,49656,2004-11-01
,,,,,,64653,2004-07-26,64653,2004-11-02
,,,,,,23931,2004-12-07,52919,2004-02-04
,,,,,,22947,2004-05-24,62148,2004-09-01
,,,,,,41080,2004-05-17,12650,2004-05-10
,,,,,,45277,2004-11-30,87055,2004-11-01
,,,,,,89813,2004-02-27,80100,2004-03-11
,,,,,,23712,2004-01-29,25582,2004-05-10
,,,,,,24563,2004-01-29,76656,2004-12-07
,,,,,,52337,2004-10-25,90319,2004-12-07
,,,,,,83862,2004-03-22,26403,2004-01-02
,,,,,,79718,2004-05-17,51043,2004-02-03
,,,,,,42200,2004-04-23,84519,2004-02-04
,,,,,,85073,2004-08-13,61241,2004-12-09
,,,,,,82598,2004-07-29,80055,2004-10-13
,,,,,,42024,2004-08-09,11976,2004-01-02
,,,,,,76605,2004-06-14,79718,2004-02-04
,,,,,,90609,2004-07-23,83693,2004-09-07
,,,,,,52230,2004-01-30,82686,2004-12-07
,,,,,,86580,2004-06-17,79973,2004-06-30
,,,,,,58990,2004-04-28,24010,2004-02-05
,,,,,,23990,2004-03-24,88668,2004-05-03
,,,,,,67467,2004-07-21,24221,2004-12-09
,,,,,,77418,2004-07-29,21776,2004-09-27
,,,,,,10401,2004-03-22,77702,2004-09-13
,,,,,,89195,2004-07-26,10104,2004-10-14
,,,,,,85926,2004-07-16,64282,2004-11-02
,,,,,,39917,2004-07-27,83332,2004-07-01
,,,,,,43350,2004-01-29,77063,2004-06-01
,,,,,,86314,2004-07-26,46578,2004-09-10
,,,,,,54181,2004-08-12,50227,2004-12-27
,,,,,,45751,2004-05-20,64311,2004-11-03
,,,,,,58683,2004-03-24,37584,2004-01-07
,,,,,,22592,2004-12-10,59010,2004-09-03
,,,,,,11308,2004-01-13,53866,2004-03-11
,,,,,,13056,2004-10-22,15560,2004-12-17
,,,,,,87447,2004-01-30,23026,2004-01-02
,,,,,,60206,2004-08-13,46703,2004-08-06
,,,,,,64282,2004-07-26,15720,2004-11-02
,,,,,,21207,2004-12-09,77129,2004-05-21
,,,,,,34746,2004-01-30,52090,2004-06-04
,,,,,,57904,2004-03-22,24563,2004-06-04
,,,,,,39642,2004-03-22,40061,2004-12-09
,,,,,,55976,2004-07-21,90110,2004-11-02
,,,,,,16424,2004-03-25,20482,2004-08-09
,,,,,,75573,2004-04-20,68591,2004-04-01
,,,,,,28222,2004-08-11,22111,2004-06-01
,,,,,,27959,2004-01-23,84372,2004-11-01
,,,,,,66181,2004-04-29,83862,2004-04-01
,,,,,,61743,2004-01-30,64390,2004-11-01
,,,,,,63060,2004-10-22,88313,2004-11-01
,,,,,,10225,2004-08-06,61399,2004-06-03
,,,,,,76090,2004-10-14,52038,2004-02-04
,,,,,,25487,2004-07-21,87447,2004-11-03
,,,,,,13119,2004-05-10,85914,2004-08-09
,,,,,,43123,2004-03-23,75510,2004-10-20
,,,,,,17005,2004-12-08,85753,2004-03-11
,,,,,,89014,2004-09-08,53065,2004-07-14
,,,,,,76644,2004-03-15,46877,2004-01-27
,,,,,,30681,2004-04-30,81126,2004-06-14
,,,,,,85269,2004-03-24,15472,2004-02-04
,,,,,,76841,2004-05-17,20220,2004-01-02
,,,,,,61399,2004-06-17,58990,2004-07-27
,,,,,,23309,2004-07-22,80711,2004-10-14
,,,,,,21178,2004-10-25,83435,2004-09-01
,,,,,,25778,2004-04-30,50906,2004-04-02
,,,,,,49905,2004-10-22,82642,2004-11-01
,,,,,,12062,2004-02-04,42083,2004-06-04
,,,,,,44601,2004-10-21,43449,2004-06-09
,,,,,,14656,2004-03-11,51377,2004-02-05
,,,,,,76226,2004-06-14,14593,2004-03-01
,,,,,,85631,2004-04-21,75857,2004-01-15
,,,,,,24942,2004-08-06,47466,2004-09-23
,,,,,,70500,2004-01-27,79094,2004-09-02
,,,,,,18016,2004-04-21,40539,2004-11-02
,,,,,,69550,2004-07-21,17005,2004-05-10
,,,,,,10890,2004-08-13,48960,2004-03-24
,,,,,,81655,2004-03-24,59328,2004-02-03
,,,,,,10299,2004-07-23,10942,2004-09-23
,,,,,,24766,2004-07-19,87432,2004-03-26
,,,,,,77702,2004-08-06,21979,2004-01-02
,,,,,,88587,2004-05-18,14323,2004-06-01
,,,,,,86176,2004-08-06,45671,2004-04-14
,,,,,,85522,2004-01-09,89626,2004-09-15
,,,,,,48267,2004-04-20,22752,2004-02-05
,,,,,,10147,2004-05-19,32379,2004-11-01
,,,,,,53866,2004-08-13,88587,2004-01-28
,,,,,,20626,2004-10-19,60943,2004-03-02
,,,,,,53065,2004-07-21,62834,2004-08-09
,,,,,,22779,2004-12-10,45495,2004-11-29
,,,,,,10104,2004-04-20,22509,2004-01-22
,,,,,,88319,2004-09-29,21207,2004-11-03
,,,,,,60986,2004-04-30,75607,2004-12-02
,,,,,,84020,2004-01-29,77768,2004-08-03
,,,,,,19561,2004-12-07,85631,2004-11-01
,,,,,,10145,2004-02-27,77157,2004-09-08
,,,,,,56223,2004-07-26,43553,2004-09-01
,,,,,,45671,2004-05-17,57568,2004-01-02
,,,,,,20053,2004-07-22,90537,2004-06-02
,,,,,,85913,2004-09-29,26825,2004-02-20
,,,,,,13100,2004-08-17,24328,2004-02-05
,,,,,,86305,2004-05-17,48506,2004-11-02
,,,,,,15560,2004-10-25,16600,2004-09-15
,,,,,,22111,2004-03-26,44951,2004-09-29
,,,,,,21936,2004-07-08,24360,2004-12-07
,,,,,,85963,2004-08-13,60628,2004-03-22
,,,,,,11976,2004-05-24,49905,2004-05-07
,,,,,,77606,2004-05-17,29102,2004-09-08
,,,,,,64311,2004-01-28,27633,2004-07-01
,,,,,,77659,2004-07-28,23309,2004-05-03
,,,,,,60943,2004-03-11,58683,2004-11-01
,,,,,,13901,2004-05-07,70332,2004-09-02
,,,,,,80080,2004-05-17,77284,2004-07-09
,,,,,,77462,2004-04-20,38156,2004-08-02
,,,,,,76804,2004-04-21,75186,2004-11-01
,,,,,,75175,2004-04-29,80266,2004-12-07
,,,,,,17750,2004-04-30,13100,2004-01-02
,,,,,,12490,2004-05-20,76638,2004-11-01
,,,,,,27828,2004-08-06,53613,2004-11-02
,,,,,,86946,2004-05-17,91380,2004-11-01
,,,,,,75224,2004-02-05,58246,2004-02-04
,,,,,,57817,2004-02-03,46674,2004-06-04
,,,,,,68144,2004-04-29,59379,2004-06-01
,,,,,,23915,2004-04-30,20204,2004-11-01
,,,,,,37161,2004-05-20,75224,2004-06-03
,,,,,,14702,2004-07-16,60871,2004-11-01
,,,,,,25320,2004-01-30,72726,2004-06-01
,,,,,,20415,2004-07-26,69032,2004-09-23
,,,,,,44644,2004-05-20,47175,2004-09-02
,,,,,,24010,2004-10-22,23660,2004-06-03
,,,,,,26825,2004-07-26,84129,2004-09-30
,,,,,,27983,2004-05-17,10874,2004-09-01
,,,,,,46578,2004-05-17,15667,2004-06-01
,,,,,,77605,2004-12-10,23579,2004-09-02
,,,,,,86102,2004-04-30,52230,2004-11-02
,,,,,,78034,2004-03-22,77462,2004-06-01
,,,,,,52038,2004-11-05,57665,2004-11-02
,,,,,,24328,2004-07-26,84381,2004-01-02
,,,,,,57568,2004-01-12,10078,2004-06-01
,,,,,,73139,2004-07-27,13856,2004-11-02
,,,,,,46703,2004-08-13,52695,2004-10-25
,,,,,,18411,2004-07-23,89757,2004-08-06
,,,,,,24459,2004-01-30,51369,2004-04-01
,,,,,,85348,2004-03-23,19502,2004-02-04
,,,,,,52090,2004-08-06,76605,2004-05-07
,,,,,,88661,2004-01-30,12490,2004-11-30
,,,,,,75607,2004-10-19,25778,2004-09-03
,,,,,,76624,2004-07-28,48267,2004-03-02
,,,,,,75857,2004-04-30,85032,2004-09-01
